25	2020-05-27 21:00	異常。吳豐盛目前還是國營會副主委本來就公務繁忙，但唐榮公司業務仍需由董事長同意，且面對衝擊，不鏽鋼市況已不佳，這幾個月公司營運真的蠻痛苦，因此唐榮企業工會才會提
26	2020-05-27 21:00	打擊經濟，日本推出兆日圓的紓困預算，佔比重超過%，是全世界紓困最大手筆的國家之一，但在今
27	2020-05-27 20:00	土完整，堅決反對台獨。稍早，政協主席汪洋在閉幕演說中，延續開幕談話，將焦點放在防控，及團結實行中國式民主等，分鐘的談話中，對台灣和港澳相關的
28	2020-05-27 20:00	美國為支持下的經濟活動，以直接向人民發現金做為紓困方法之一，有調查顯示，約/的美國人將最高美元約新
29	2020-05-27 20:00	肆虐全球，中國近日適逢兩會，趁勢大動作以疫謀亂，我國外交部長吳釗燮今日接受美媒採訪，中國下一步可能會對台動武；對此，總統
30	2020-05-27 20:00	的人很多，所以很多人就算不舒服也會為了下次打工機會硬撐著上班。請見，，。當局表示，物流中心群聚感染相關人員從昨天確認的
31	2020-05-27 20:00	因影響，日籍好手田澤純一在今年三月被紅人隊釋出，讓旅美來的他首次能夠在這段時間回到日本訓練，田澤純一在《-
32	2020-05-27 20:00	、芳療中心仍照常營業，賓客仍可至飯店用餐、享受設施。台北文華東方酒店表示，全球蔓延，國際旅遊消費型態有所改變，有鑑於飯店以國際旅遊為主，而國際旅客
33	2020-05-27 20:00	步入營運，合約於酒店營運後起算。盛治仁表示，上半年雖仍持續受到新冠肺炎影響訂單遞延，隨著趨緩、政府加大振興消費力道，下半年將有較為強勁的成長表現。君品
34	2020-05-27 20:00	台北市長柯文哲今赴議會報告，要追加億元災害準備金，其中億元用於紓困。但多位台北市議員痛批，其他縣市規劃具體振興措施，市政府僅寫張
35	2020-05-27 20:00	不管如何一定要注意維持社交距離、有必要戴口罩、勤洗手不能忘。請見，，。
36	2020-05-27 20:00	台北市政府因應衝擊，為鼓勵藝文表演，場租減免最多一折，台北市長柯文哲今赴市議會進行總預算第一次追加預算案報告，但台北市議員許淑華質疑，
37	2020-05-27 19:00	近期隨出現的新型神秘疾病兒童多重炎症綜合症，昨日南韓傳出有名兒童身上出現疑似症狀；今天南
38	2020-05-27 19:00	。今年農曆年後，天和鮮物官方網站剛放上創辦人的話影音版，劉天和表示，春節前開始受衝擊，目前還看不到盡頭，全球慘重，也看到生命的脆弱及哀傷。他並，全球各行各業經濟損失，無語問蒼
39	2020-05-27 19:00	長期在中國發展的藝人黃安，疑因為暫時待在台灣避難。一名網友前往餐館用餐時，發現黃安與他正在同間餐館吃飯，憤而拍照網，引發網友熱議
40	2020-05-27 19:00	義大利西西里島因死亡人數達到餘人，來台的義大利神父歐大福希望募集萬片口罩、額溫槍等防疫物資回故鄉，幫助教友，許多
41	2020-05-27 19:00	國政府今日宣布禁止使用羥氯奎寧治療重症病患。據《路透》報導，世界衛生組織日前宣布因安全疑慮暫
42	2020-05-27 19:00	影響期間，郵務士肩負全民口罩與酒精的配送工作，讓一罩難求的民眾可以順利買到口罩、酒精，相當辛苦，慈濟基金會為此於今天在彰化郵局發起
43	2020-05-27 19:00	，國內連續天本土零確診，中央指揮中心將於大鬆綁國內休閒活動人數限制，國內唯一口罩觀光工廠華新創意生活館
44	2020-05-27 19:00	受到影響，各國出入境採取嚴格限制。金管會表示，今年上半年的海外金檢工作被迫暫停，不過，已要求各銀行必須做好風險控管，落實內
45	2020-05-27 19:00	全球網壇因肆虐而全面停擺，現任世界球王喬科維奇雖無球可打，下月即將推出自行舉辦的
46	2020-05-27 19:00	百合子在成為東京都首位女知事，她執政成績包括在東京建立的嚴格的二手煙法規，在大流行時，比中央政府更早呼籲大眾避免外出，並大力呼籲中央就發布緊急狀
47	2020-05-27 19:00	久待與停留一晚的誘因，等到飯店蓋好後，便能增加旅客在金山停留一晚的理由。至於，目前正值的當下，此時投入飯店事業是否會有疑慮，他則表示，已逐步減輕，加上
48	2020-05-27 18:00	趨緩，但國內五星飯店已撐不下去，今日下午傳出，台北文華東方酒店將裁撤客房部人員，為最後上班日，飯店起停
49	2020-05-27 18:00	去年年底，開始在中國境內嚴重擴散，中共當局在封城抗疫之際，為了對潛在感染者和密切接觸者進行識別和追蹤，因此委託中國電
50	2020-05-27 18:00	全市停業共間，其中間已停業、間非經營酒店舞廳、間準備申請。在國內趨緩，台北市政府宣布，經聯合檢查等程序及實施防疫實名制
51	2020-05-27 18:00	在全世界仍處於高點，在台則已獲得控制，指揮中心宣布將大規模解禁，進入後防疫時代，法務部接獲指示，表示將於啟動
52	2020-05-27 18:00	使得大部分長者的關懷據點及共餐活動皆暫停，但也因此讓許多長者們加入防疫的行列。台南市龍崎區衛生所有一群平均年齡歲的長者組成
53	2020-05-27 18:00	因應帶來的影響，勞動部規劃勞工紓困貸款萬元方案，第利息由勞動部補貼，釋出總名額數萬個，根據勞動部截至今天下午
54	2020-05-27 18:00	嚴重打擊全球經濟，歐盟有意出台的紓困金上看兆歐元，也讓外界擔憂部份本已苦於高昂債務的國家雪上加霜，對
55	2020-05-27 18:00	國內趨緩，不過國際邊境管制仍未完全解封，台北文華東方酒店今天表示，起將暫停訂房服務，但餐廳及婚宴仍照常提供，也證實將資遣客
56	2020-05-27 18:00	有難度，貿協也推出相關配套，黃志芳更強調，後時代線上展覽成為常態性。受到衝擊，上半年國內重大展覽不是停辦、就是延期，國內重量級大展
57	2020-05-27 18:00	台灣趨緩，中央流行指揮中心宣布，若是連續週無本土病例，將鬆綁民眾日常生活和休閒娛樂活動。消息一出，藝文展演主辦單位寬宏藝術接
58	2020-05-27 18:00	防疫大作戰個字的字體在一般電影看板也較少用，字體筆畫末端的彩色圈圈，則是代表病毒！整體構圖看似很簡潔，仍不乏隱藏許多顏大師的創意。顏振發說，整個最難畫的是陳時中的表情和眼神，尤其是
59	2020-05-27 18:00	中國足壇因肆虐而全面停擺，不但中超聯賽開季延期迄今仍未定案，各層級聯賽也同樣被迫推遲，無球可踼陷入空前困境，目前中國足協
60	2020-05-27 18:00	在之下，台灣的防疫成果有目共睹，第一線醫護人員功不可沒，各界紛紛發起挺醫護活動，台灣服裝品牌也以心中的醫護節
61	2020-05-27 17:00	流管制，目前先從戶外親子活動推廣，北院人潮熱起來，要等邊境解封後才有可能。爆發重創故宮參觀人數，吳密察，目前週二至週五人次大約到
62	2020-05-27 17:00	在全球持續延燒，外界將疫苗視為終結這場戰局的利器，已傳出國產疫苗最快可望在今年底生產萬劑、優先提供給第一線醫護人員使用
63	2020-05-27 17:00	政府針對，推出擴大急難紓困方案，有需求民眾可請領至萬元紓困金，新北市卻傳出有民眾貪小便宜，甚至呷好逗相報存心鑽漏洞請
64	2020-05-27 17:00	材、食品生技、再生醫療及醫療通路等，目前上櫃生技公司已達家，形成完整的產業鏈；而在新冠肺炎衝擊下，仍有許多優質上櫃公司表現傑出，第一季仍有家上櫃公司，約占整體上櫃公司的％，稅
65	2020-05-27 17:00	萬台、億元；除濕機則已核退萬台、億元。官員表示，雖遭遇影響，但許多民眾上網訂購家電，對節能家電需求仍在，申請熱度不減，尤其
66	2020-05-27 17:00	趨緩，苗栗縣泰安鄉公所於起於鄉內設置五個檢疫站，於遊客進入泰安鄉地點量測體溫，若遊客體溫超過度，請遊客勿進入泰安鄉
67	2020-05-27 17:00	隨著趨緩，建商也提振信心衝刺檔期，其中新莊便是建商集中推案的重點區域。建商董座，國內趨緩，開始，全台整體看
68	2020-05-27 17:00	因趨緩，為了刺激消費，中央規劃每人支付千元換千元振興券，台北市長柯文哲今下午赴議會報告追加億元災害準備金，被國民黨台北市
69	2020-05-27 17:00	游泳池逐步開放事宜，縣府教育處，還在商議中，將於近期公告。請見，，。
70	2020-05-27 17:00	美中衝突因，和中國將推動香港版國安法而加劇，同時中國離岸人民幣兌美元匯價也隨之持續下跌，其在過去個月中約下跌％，
71	2020-05-27 17:00	此家庭主婦就可領取萬元，加兩個未成年子女各千元，總共萬元。請見，，。
72	2020-05-27 17:00	日本境內趨緩，已在解除緊急狀態，民眾戒慎恐懼展開新日常，日本主題樂園協會近日就推出一份防疫準則，其中一項是建議民眾搭乘雲霄飛車
73	2020-05-27 17:00	記者會，化身灌籃高手大秀絕技，從小就熱愛打籃球的他，也時常在室外球場被捕獲，不過近期因，短期內恐無法在球場上目睹英姿，但仍擋不住他的籃球魂，他也自爆我受
74	2020-05-27 17:00	受到影響，社福團體募款不易，喜來登名床獲悉社福團體的困境，在台南市議員蔡旺詮的牽線下，今天捐贈台南市仁愛傳教修女會德蘭園、台
75	2020-05-27 17:00	蔓延，俄羅斯今日新增例確診，全國共累計萬例，高居世界第三多，僅次於美國、巴西。根據《莫斯科時報》報導
76	2020-05-27 16:00	權交給中共流氓政權，然後中共在拿到政權的多年後，發生六四天安門事件，如今更發生事件。針對香港，郭文貴痛批，中共撕破了一切過去的承諾，呼籲美
77	2020-05-27 16:00	前大個股中以金融股佔成，建議投資人可跟著官股動向買，有機會拉高投資勝率。受衝擊，台股大盤的震盪幅度驚濤駭浪，底至中旬半個月就跌了
78	2020-05-27 16:00	億元，年增率大跌%，傳統型保單為億元，年增率減少%。由於在各國延燒，更爆發全球股災、資本市場動盪，影響國人購買外幣保單意
79	2020-05-27 16:00	國內趨緩，許多人吵著要開放邊境，但國際仍嚴峻；中央流行指揮中心指揮官陳時中說，大家很期待開放，但有些事情沒有辦法靠期待做
80	2020-05-27 16:00	席捲全球，台灣因為防疫成功獲得國際讚譽，加拿大杜魯道日前霸氣感謝台灣慷慨捐口罩，加拿大前駐華大使穆羅尼也強調，在
81	2020-05-27 16:00	為防止擴散，許多地方都規定大眾要戴上口罩，烏克蘭一名女子去郵局領貨時，因為沒有戴口罩，被櫃檯拒絕領取，女子竟當眾脫下內褲戴在頭上，誇
82	2020-05-27 16:00	他們有數百億美元的資產，包括房地產、股票和債券。我建議首先凍結這些資產，並將其分發給因死難家屬。他並强調中共才是我們的敵人，不是中國人民，也不是中國，是
83	2020-05-27 16:00	業擔憂亦是自金融危機來的最高。補充，若經濟活動能在時恢復到肺炎前的水準，那法國的全年經濟成長還可達到負%，然而這是不太可能出現的情況，言下之意並不看好經濟迅速反
84	2020-05-27 16:00	被上調，但在此之前都將維持違約的評等。阿根廷經濟早已不振，而且通膨率幾近%，更是雪上加霜，現在政府表示，如果阿根廷要正常發展，需要豁免高達億美元的債
85	2020-05-27 16:00	，目前都在幕僚會議整合討論中，預計下週將以記者會形式向國人報告。請見，，。
86	2020-05-27 16:00	盡我們所能支付全部費用和搬遷成本。川普長期主張把製造業從海外遷回美國，加上大流行，重創美國經濟，促使川普政府再度要求，改變在生產和供應鏈方面過
87	2020-05-27 16:00	隨著趨緩，各大航空公司正摩拳擦掌準備復飛，有些甚至已重啟部分航線。據外媒消息，德國漢莎航空旗下廉航歐洲之
88	2020-05-27 16:00	國內趨緩，下月起每日徵用百萬片口罩外，其餘產量回歸自由市場；經濟部長沈榮津認為，仍會維持現在實名制、天片口罩，
89	2020-05-27 16:00	影響，財政部關務署表示，雖然戴口罩不方便，但為了把握幼犬社會化黃金時期，海關緝毒幼犬寄養家庭腳步不停歇，例如緝毒幼犬
90	2020-05-27 15:00	已趨緩，防疫有成的紐西蘭和澳洲，正計畫建立跨塔斯曼海泡泡-，澳洲和紐西蘭間相隔塔斯
91	2020-05-27 15:00	完成對日本松下電器半導體事業部門的收購，但因受到影響導致法規審查延誤，讓新唐科技決定推延收購時程至。綜
92	2020-05-27 15:00	國內日漸趨緩，預計若是可達到連續週無本土病例，起就可比較大規模鬆綁生活管制措施，中央流行指揮中心指揮官陳時中今日表示
93	2020-05-27 15:00	陳時中獨自到場，台南市、台中市則是防疫五月天有機會到場。請見，，。
94	2020-05-27 15:00	因，台北市長柯文哲曾邀請中央指揮中心指揮官陳時中，一同推銷台北市政府口罩販賣機，如今趨緩，不少縣市都邀請陳時中亮相拚觀
95	2020-05-27 15:00	把事情做好，一直到這次選完之後，真正體會到做得好、贏回來，才是正道。尤其是這一次的，行政團隊的防疫表現，得到大多數立委稱讚，紓困、振興都是未來一定要
96	2020-05-27 15:00	日本首相安倍晉三日前傳出已告知美國有意赴美出席峰會，據日媒報導，雖然境內趨緩，安倍回國後可能需要進行自我隔離天。綜合日媒報導，美國總
97	2020-05-27 15:00	白皮書，去年全球併購動能因政治經濟事件影響，併購交易總額較前年微幅下滑，加上今年起因在全球大流行，全球供應鏈及終端商業活動都被迫中斷或暫停。已
98	2020-05-27 15:00	另外，陳時中也補充，其餘沒有症狀的人，未來也會安排採檢。請見，，。
99	2020-05-27 15:00	國際能源總署今日警告，受衝擊，預估全球能源投資總額將驟減%或億美元，
100	2020-05-27 15:00	受影響，屏東縣今年以來的結婚對數直直落。根據屏東縣民政處統計，今年屏東縣的結婚對數達對，份降至對，份再降至對，分更進一步降至對
101	2020-05-27 15:00	國內雖趨緩，但員警執行社會治安及交通秩序安全維護仍不敢鬆懈，台中知名犁記糕餅店老闆張仕宗，今特地南下致贈個口罩舒適帶
102	2020-05-27 15:00	元，不到新加坡和印尼的一半，是亞洲最小的股市之一，不過在成功抑制後，成為亞洲目前表現最好的國家。《彭博》報導，越南基準股
